-3, 5, 4, 0
-1, 0, -2, -3
3, 6, -1, -5
-1, 1, 2, 1
-1, -2, 0, 1
0, 0, 1, 0
-3, -1, 4, 1
-2, 0, 1, -1
-3, 1, 7, 3
-8, -7, 4, 6
0, 0, 0, -6
-2, 6, 4, -3
-2, 0, 0, 0
1, 1, -1, -2
1, 2, -3, -3
4, 5, -3, -5
0, 2, 1, 0
0, 2, -1, -4
-1, 3, 4, 0
-4, -3, 5, 7
-8, -12, 8, 14
-3, -9, 1, 1
-3, 2, 4, -3
0, 6, -1, -8
0, 6, 1, -1
-1, -2, 0, 3
1, -2, -1, 0
0, 1, 0, -1
-2, 0, 2, 1
0, 0, 1, 0
-3, -3, 4, 5
-2, -3, 0, 0
1, 4, 0, -4
0, 2, 0, -2
0, 2, 1, -2
-5, 0, 7, 2
-6, -2, 3, 0
0, 2, -1, -3
1, 3, -1, -2
1, 1, 0, -1
0, 1, -1, -1
2, 1, -2, -2
0, 3, 1, -2
0, 2, 0, -4
1, 5, 0, -4
0, 3, 1, 0
-2, -3, 2, 4
1, -2, -2, -1
0, 2, 3, 0
-6, -5, 5, 6
-2, -3, 1, 0
-2, 2, 3, -2
-2, 0, 0, -1
2, 3, -2, -4
0, 2, 0, 0
0, -1, 0, 0
0, 0, 3, 2
-5, -6, 4, 7
-2, -4, 2, 1
-4, 0, 5, 0
-3, -1, 2, 1
-1, -2, 1, 2
-1, -2, 0, 2
1, -1, -3, -1
4, 3, -3, -4
1, 3, 0, -2
0, 1, 2, 0
-2, 0, 1, -1
0, 3, 0, -3
0, 1, 0, -1
2, 3, -1, -5
0, 4, 1, 0
-2, -3, 2, 5
-3, -6, 3, 5
-2, -3, 0, 0
1, 2, 0, -3
0, 3, 1, -3
0, 3, 0, -3
-2, 0, 4, 4
-3, -7, 2, 6
-2, -4, 3, 2
-3, 0, 2, -1
-3, 0, 3, 0
-1, 0, 0, 0
-1, -2, 1, 3
0, -1, 0, 0
-5, -4, 7, 8
-4, -8, 0, 3
0, 1, 1, -3
-2, 4, 1, -3
0, 3, -1, -3
2, 4, -1, -5
0, 3, 1, -1
1, 2, -2, -4
0, 2, 1, 0
0, -2, -1, 0
1, 1, 0, -1
-1, 0, 1, 1
0, -1, 0, 1
1, 0, -2, -1
2, 3, 0, -2
-1, 0, 0, 1
1, 0, 0, -1
-2, -1, 3, 3
-1, -3, 0, 0
1, 3, 0, -4
-2, 2, 3, 0
-3, 0, 2, -1
0, 2, -1, -4
4, 7, -5, -9

-3, -1, 3, 0
-2, 1, 2, -3
-2, 3, 1, -3
-2, 2, 4, 0
-6, -3, 5, 5
-2, -2, 0, -1
0, 4, 3, -3
-6, -3, 5, 8
1, -6, -4, 0
2, 2, 1, -1
-1, 1, 0, -1
2, 2, -2, -1
1, 0, 0, 0
0, -2, 0, 3
0, -2, 0, 1
-1, -2, 1, 2
0, -1, 0, 0
-1, 0, 2, 3
-1, -3, 2, 5
-8, -10, 8, 14
-2, -10, -3, 0
3, 5, 0, -5
-1, 1, 0, 1
1, -3, -2, 4
0, -4, 3, 6
-5, -7, 4, 6
0, -1, 0, -2
-3, 0, 6, 3
-5, -6, 2, 4
-1, -2, 2, 0
-3, 0, 3, -1
-3, 1, 3, 0
-1, -1, 1, 1
-2, -3, 3, 4
-2, -2, 1, 0
-2, 1, 2, 0
0, 1, 0, 0
-3, -2, 5, 6
-5, -6, 4, 3
-4, -1, 4, 0
-2, 0, 0, -1
0, 1, 0, -1
0, 0, 1, 0
-1, -1, 0, 1
1, 0, 0, -1
-1, 0, 2, 3
-1, -4, 1, 5
-3, -7, 3, 8
-1, -5, 0, 0
-1, 2, 3, -1
-3, 0, 0, 0
1, 1, -1, -2
1, 3, 0, -2
0, 0, 0, 0
0, 0, -1, -1
0, 2, 0, -1
-1, 1, 2, 0
-4, -2, 4, 6
-1, -6, -2, 2
3, 2, 0, -5
-1, 4, 3, -2
-3, 0, 0, 1
2, 0, -2, -2
0, 1, 1, 0
0, 0, -1, -2
0, 2, 0, -2
-1, 1, 3, 1
-5, -7, 4, 10
1, -5, -5, -3
3, 8, 1, -7
-1, 5, 0, -5
0, 4, 0, -3
0, 1, 0, 0
0, -2, 0, 1
0, 2, 0, -5
0, 6, 1, -5
0, 3, 2, -1
-4, -2, 3, 4
0, -1, -2, -2
2, 4, -1, -4
2, 5, 0, -5
-3, 0, 4, 3
-2, -5, 0, 2
1, 0, 0, -1
-1, 0, 2, 0
-1, 0, 1, -1
0, 2, 0, -2
0, 0, 0, 0
1, -1, -2, 1
1, 0, 0, 0
0, 1, 2, -1
-3, 0, 2, 1
0, 0, -1, -1
0, 1, 1, 0
-1, 0, 0, 0
0, 0, 1, 0
0, 1, 0, -2
0, 2, 1, -1
-1, 1, 0, -3
0, 3, 0, -2
0, 0, -1, 0
2, -1, -2, 2
1, -2, -1, 1
0, 0, 1, 0
-1, 0, 1, 0
-1, 0, 0, 1
0, -1, 0, 2
0, -3, 0, 4
0, -5, 0, 3
1, -1, -2, -2
1, 3, 0, -2
-1, 1, 2, -1
-2, 2, 4, -2
-5, 0, 3, 1
0, 0, 0, 0
0, 1, 2, -1
-3, 2, 2, -1
-2, 0, 0, 0
0, 3, 0, -6
0, 9, 3, -12
-10, 9, 14, 0
-9, -6, 1, 5
3, -2, -2, 1
0, -2, 0, 3
1, -3, -2, 3
2, 0, 0, -4
-4, 5, 8, -1
-6, 0, 2, 0
0, 2, 1, -2
-1, 2, 2, -2
-4, 0, 5, 2
-2, -4, -2, 4
8, -1, -8, -2
3, 0, 0, 5
3, -6, -6, 2
5, 1, 0, 0
-2, -1, 0, 1
1, 1, -2, -2
2, 2, -4, -2
4, 0, -3, 1
4, -2, -5, 2
5, -1, -3, 0
0, 1, 4, -1
-5, 0, 4, 0
0, 1, -1, -2
1, 0, -2, 2
4, -2, -5, 0
4, 1, 0, -2
-3, 5, 9, -12
-17, 13, 20, -7
-13, 3, 1, -3
5, 5, -6, -2
7, 0, -6, -1
3, 2, 0, -2
-1, 3, 1, -7
-4, 8, 7, -5
-7, 3, 5, -3
-5, 3, 5, -1
-2, 0, -1, 2
3, -2, -3, 1
1, 0, 3, -3
-7, 4, 9, -2
-7, 0, 2, 0
0, 1, 0, -2
-1, 0, 2, 4
-3, -7, 1, 6
1, -1, -2, -4
-1, 4, 3, 0
-2, -1, 0, 1
0, 0, 2, 0
-3, 0, 2, 0
0, 3, 0, -3
-4, -2, 5, 9
0, -7, -3, 0
1, 3, 3, -1
-4, -3, 1, 4
2, -1, -4, -2
3, 4, 0, -1
-3, -3, 3, 5
0, -2, 0, -1
-1, 3, 3, -1
-3, 0, 1, -2
1, 5, 0, -4
-3, -1, 2, 5
0, -3, -3, -1
1, 4, 0, -4
-1, 1, 0, 0
1, 1, -3, -4
4, 6, -3, -7
1, 5, 0, -1
-1, -1, 0, 1
2, 0, 3, 3
-12, -14, 13, 20
-4, -12, -1, 0
0, 7, 3, -5
-4, 0, 0, 2
4, 0, -3, -3
0, 3, 1, -2
-1, 1, 0, 0
0, 0, 0, 0
-1, 1, 4, 0
-8, -6, 8, 11
-3, -9, 0, 3
0, 0, 1, -1
0, 2, -2, -4
2, 7, 0, -6
-2, 3, 0, -2
2, 5, 0, -5
-5, 0, 10, 9
-11, -17, 6, 16
0, -7, 0, -2
-2, 6, 4, -7
-1, 7, -1, -8
3, 9, -2, -9
2, 9, -3, -10
6, 13, -9, -17
13, 22, -12, -22
7, 14, -3, -4
3, 0, -3, 1
2, -2, 0, 3
1, -1, -2, -1
2, 4, 0, -5
-3, 3, 2, -1
2, 3, -6, -6
4, 7, 0, -3
-1, 0, 1, 1
-2, -1, 6, 3
-9, -6, 10, 8
-6, -7, 4, 6
-4, -8, 3, 6
1, 1, -3, -10
1, 12, 0, -9
2, 6, -6, -6
8, 7, -6, -7
1, 4, 4, 4
-10, -15, 9, 21
-4, -17, 2, 9
-4, -4, 5, 3
-1, 0, -3, -4
4, 7, -2, -7
0, 5, 0, -2
0, 0, 1, 2
-1, -2, 0, 1
0, 0, 0, -1
-2, 0, 3, 1
-3, -3, 0, 0
2, 4, -2, -8
0, 8, 0, -7
1, 5, 0, -2
-1, -2, 2, 6
0, -5, -2, 1
2, 3, 0, -6
-2, 5, 1, -2
1, 0, -5, -1
7, 5, -6, -8
3, 7, -2, -6
3, 6, -1, -5
0, 3, 0, -2
2, 4, -3, -6
2, 5, -1, -3
2, 2, -4, -5
3, 7, 0, -6
-1, 4, 0, -3
-2, 1, 7, 5
-11, -15, 8, 17
0, -8, -5, -3
1, 8, 3, -5
-3, 0, 0, 2
2, -2, -4, 0
4, 2, -2, -4
-1, 2, 4, 1
-4, -3, 2, 3
1, 0, -3, -2
2, 2, 1, 2
-6, -10, 5, 13
-1, -9, -2, 2
1, 2, 0, -2
0, 1, 0, 0
0, -1, 3, 6
-8, -11, 8, 12
-4, -5, 2, -2
-3, 5, 3, -4
-1, 4, 3, 0
-7, -7, 8, 11
-1, -6, -1, -2
-1, 5, 6, -1
0, 0, 0, 0
-5, -3, 1, 3
1, -1, 0, 0
-3, -2, 4, 4
-1, -2, -1, -1
1, 4, 0, -5
0, 5, -1, -6
2, 7, -3, -8
1, 5, -1, -3
3, 1, -4, -1
3, 2, -1, -2
0, 2, 0, -2
-2, 1, 1, -1
0, 2, -1, -5

-7, -6, 4, 7
-2, -6, 1, 6
0, -5, 0, 4
0, -2, 2, 1
-3, -1, 3, 1
-1, 0, 0, -1
1, 1, -1, -1
0, 0, -1, 0
2, 1, -2, -2
1, 3, 0, -3
0, 3, 0, -3
1, 3, -1, -2
2, 2, -3, -3
2, 3, -1, -2
0, 0, 0, 0
0, -1, 0, 2
1, 0, -2, -1
2, 2, -1, -2
1, 1, -2, -2
0, 0, 0, 0
2, 2, -1, -2
0, 0, 0, 1
0, 0, -1, 0
2, 1, -2, -1
1, 0, 2, 2
-5, -6, 5, 7
-3, -5, 0, 0
0, 2, 0, -4
-1, 3, 1, 0
-2, -1, 0, 1
0, 1, 0, -3
-1, 1, 2, 0
-2, 0, 1, 0
-1, 0, 0, 0
0, 0, 0, 1
-1, -1, 1, 0
-2, 0, 3, 1
-1, -1, 0, 0
3, 1, -5, -3
6, 3, -4, -3
2, 2, 0, -1
0, 1, 0, -1
-1, 0, 2, 0
-2, -1, 2, 0
-1, 0, 1, -1
-1, 3, 1, -4
-3, 4, 3, -2
-1, 1, -1, -3
1, 5, 0, -4
-2, 2, 2, -1
-1, 1, 1, -1
-1, 1, 0, -1
0, 1, 1, 0
-3, -2, 3, 4
-1, -3, 0, 0
0, 1, 0, -3
0, 5, 2, -5
-3, 3, 3, -1
-3, 0, 2, 0
-1, 0, 0, -1
0, 1, -1, -2
1, 3, 0, -3
-1, 1, 3, 1
-2, -2, 1, 2
-2, -1, 3, 1
-2, -1, 2, 0
-1, 0, 1, 0
-1, 1, 0, -2
0, 3, 1, -3
-3, 3, 4, -2
-4, 1, 3, -1
-1, 2, 0, -4
1, 5, -1, -5
1, 5, -1, -4
0, 2, 1, 0
-2, -1, 2, 1
-2, 0, 2, 0
-1, 2, 2, -3
-4, 2, 4, -1
-2, 1, 2, -3
-4, 1, 6, 0
-5, 0, 2, -2
-2, 3, 2, -1
-2, 0, 1, 0
-1, 1, 3, -2
-4, 1, 4, 0
-3, 0, 2, 0
-2, 0, 2, 1
-4, -3, 3, 3
0, 0, 0, -3
-2, 3, 4, 0
-4, -1, 3, 1
-3, -1, 5, 3
-6, -5, 6, 6
-7, -7, 6, 8
-5, -6, 3, 2
-2, 0, 2, 0
-2, 0, 1, 0
0, 0, 0, 0
1, 1, 0, -2
-2, 1, 4, 0
-4, 0, 7, 2
-12, -10, 11, 14
-4, -10, 0, 1
-1, 2, 4, 0
-1, -2, -3, 0
6, 4, -4, -5
1, 3, 1, -1
0, 0, 0, 0
0, 1, 3, 0
-7, -5, 6, 9
-1, -7, -2, 1
1, 2, 0, -2
-1, 0, 0, 0
1, 0, -2, -2
1, 3, 0, -2
-1, 0, 0, 1
0, -1, 0, 0
-1, -1, 3, 4
-4, -7, 4, 6
-2, -3, 1, -1
-2, 2, 5, 1
-9, -10, 7, 14
-1, -9, -2, 1
0, 2, 4, 0
-2, -1, 0, 0
1, 2, 0, -3
-1, 1, 2, 0
-1, 1, 0, -2
0, 3, -1, -3
2, 4, -2, -5
1, 4, 0, -2
0, 0, 0, 0
0, 0, 0, 0
-1, 0, 1, -1
0, 3, 1, -3
-3, 0, 3, 2
0, -1, -2, -1
0, 2, 1, -1
-1, 0, 1, 0
-1, 1, 1, -1
0, 3, 0, -4
0, 4, 1, -3
-1, 2, 0, -1
0, 1, 0, -2
0, 2, 0, -2
0, 4, 0, -4
-1, 3, 1, -2
-1, 0, 7, 5
-14, -17, 13, 23
-3, -15, -2, 0
0, 6, 5, -4
-6, 0, 2, 0
0, 1, 0, -2
-1, 2, 1, 0
-1, -2, 1, 3
-2, -3, 2, 2
-2, 0, 2, -2
-3, 3, 1, -4
0, 3, 0, -2
0, 0, 0, 1
1, 0, 0, 0
-1, 1, 3, 0
-3, 0, 1, -1
0, 3, 0, -4
0, 5, 1, -4
-3, 2, 4, 0
-3, 0, 2, 0
-1, 0, 1, 0
-1, 0, 1, 1
-2, -4, 2, 6
0, -7, -1, 5
2, -2, 0, 0
-1, -1, 2, 0
-2, 0, 2, -1
-2, 1, 1, -1
0, 3, 0, -4
-1, 4, 1, -3
0, 1, -1, 0
2, 0, -1, 0
-2, -3, 5, 7
-7, -11, 5, 10
-2, -5, 0, 0
1, 5, 0, -7
-2, 4, 4, 2
-3, -9, 0, 11
5, -6, -6, 0
2, 4, 1, -3
-3, 0, 2, 0
0, 0, -1, -2
0, 3, 0, -1
-1, 0, 1, 1
-1, -3, 0, 4
1, -2, 0, -1
-2, 1, 4, 0
-2, 0, 0, -1
1, 1, 0, 0
0, 0, 0, -1
-1, 2, 1, -2
-1, 1, 0, -1
0, 0, 0, 1
0, -2, 0, 2
0, -2, 1, 2
0, 0, 0, -1
-1, 2, 1, -1
0, 1, 0, 0
-2, -2, 2, 4
0, -2, -2, -1
1, 2, 0, -1
0, 2, 0, -2
-3, -1, 6, 6
-3, -6, 0, 2
1, 1, 0, -2
-3, 0, 3, 0
-2, 0, 0, 0
0, 2, -1, -4
1, 5, -1, -5
2, 4, -2, -3
1, 2, 0, 0
0, 0, 0, 0
0, 1, 2, 0
-2, 0, 1, -1
-1, 1, 0, 0
0, 0, 0, 0
-1, -3, 3, 5
-3, -6, 3, 4
-3, -3, 2, 2
0, 0, 0, -1
0, 2, 1, -1
0, 1, 0, 0
-1, -1, 2, 2
0, 0, 0, -4
-4, 4, 7, 0
-7, -2, 6, 4
-6, -5, 5, 5
-2, -2, 0, -1
-2, 2, 3, 0
-1, 0, 0, -1
0, 0, 3, 3
-4, -7, 2, 7
0, -3, 0, 0
-1, 1, 4, 0
-4, -1, 3, 1
0, 0, 0, -2
-2, 1, 3, 0
-2, 0, 0, -1
0, 2, 0, -1
0, 1, 0, -1
0, 0, 2, 3
-2, -5, 1, 5
0, -2, 0, 0
0, 2, 1, -1
-2, 0, 1, 2
2, -1, -3, 0
1, 2, 1, -1
-1, 1, 1, -2
-3, 1, 6, 2
-7, -7, 5, 6
-3, -2, 1, -1
-2, 3, 3, -1
-3, 0, 2, 0
0, 2, 1, -5
-4, 4, 5, 0
-2, 0, -1, -1
1, 0, 0, 0
0, 0, 0, -1
-4, 1, 6, 1
-6, -3, 3, 2
-1, 0, 0, -1
0, 2, 0, -4
-1, 4, 1, -2
-1, 1, 0, -1
0, 1, 1, 0
0, 0, -1, -1
2, 3, 0, -4
-1, 2, 3, 0
-3, -3, 1, 3
1, 0, 0, -1
-2, 0, 3, 1
-1, -1, 0, 0
0, 1, 1, -1
0, 1, 0, -1
1, 1, 0, 1
-2, -6, 2, 8
0, -6, -2, 2
1, 0, 3, 2
-7, -9, 7, 13
-3, -10, 0, 4
-1, -1, 3, 1
-1, -1, 0, 0
0, 1, 0, 0
0, 0, -2, -2
4, 6, -3, -5
0, 0, 0, 4
1, -4, -1, 1
0, 0, 1, -1
-2, 0, 1, -1
0, 2, 1, -1
-3, 0, 3, 2
-2, -2, 1, 1

2, -2, -4, 0
3, 0, -1, 1
1, 0, 0, 0
0, 1, 0, 0
1, 1, -1, -2
0, 0, 1, 1
-1, -2, 0, 1
0, 0, 1, 1
0, -1, -2, 0
0, 2, 2, -1
-3, 0, 2, -1
-1, 2, 0, -2
0, 3, 0, -2
-1, 0, 2, 1
0, 0, -1, -2
0, 3, 1, -2
-2, 0, 2, 0
-3, 1, 3, 0
-1, 0, -1, -1
1, 2, 0, -2
0, 1, 1, 0
-2, 0, 2, 0
0, 2, 1, -3
-3, 2, 2, 0
1, 0, -3, -2
1, 2, 1, 0
-1, 0, 0, 0
0, 1, -1, -1
1, 3, 0, -4
-4, 2, 6, 0
-4, -1, 1, 0
-2, 0, 2, 1
-1, 0, 0, -1
-1, 3, 1, -3
-1, 3, 1, -3
-2, 2, 3, -1
-2, 1, 2, -3
-2, 3, 3, 0
-3, -2, 1, 2
0, 0, -1, -1
0, 1, 0, 0
0, 0, 0, 0
0, 0, 1, 0
-2, 0, 2, 0
0, 1, -1, -3
0, 2, -1, -1
2, 1, -3, -2
0, 1, 2, 2
-3, -5, 2, 5
0, -1, 0, 0
-1, 2, 1, -2
-1, 2, 0, -2
0, 3, 0, -3
-2, 2, 2, -1
-1, 1, 0, -1
-1, 1, 2, 0
-1, 0, 0, -2
0, 2, 0, -2
0, 2, 0, -2
0, 2, 0, -1
0, 1, 0, 0
-1, -1, 1, 3
0, -1, -1, -1
-1, 1, 2, 0
0, 1, -2, -3
2, 5, -1, -4
0, 1, 0, 1
0, -2, 0, 1
0, 0, 1, -2
-2, 1, 3, 1
-2, -2, 0, 1
0, 0, 0, -2
-1, 2, 2, 0
-2, 0, 1, 1
0, 0, 0, -1
0, 2, 2, -3
-3, 2, 3, -2
-2, 1, 0, 0
1, 0, -3, 0
1, 1, 0, 0
-1, 0, 0, 0
0, 0, 1, 0
0, 0, 0, 0
0, 0, 1, 0
-2, 0, 3, -3
-6, 4, 8, -1
-6, -1, 2, 2
0, 0, 0, 0
0, 1, 2, 0
-2, -2, 0, 3
2, -1, -3, -2
0, 2, 3, 0
-4, 1, 3, -1
-4, 0, 2, 0
1, 1, -3, -4
1, 4, 2, 0
-5, -5, 4, 10
-1, -12, 0, 12
0, -12, 0, 10
1, -4, -2, 0
0, 3, 2, -2
-2, 0, 0, 0
2, 2, 0, -4
-4, 3, 8, -2
-10, 1, 9, 0
-5, 0, 0, 0
1, 2, 0, -3
-2, 0, 1, 2
2, 0, -2, -4
-2, 3, 4, 1
2, 0, -9, -5
7, 7, -2, -3
1, 3, 0, -9
-7, 11, 14, -4
-11, -4, 0, 5
9, -1, -10, -2
6, 4, 0, -4
-6, 2, 11, 1
-9, -4, 4, 4
0, -2, -1, 1
2, 0, -2, 2
2, -6, -5, 10
12, -10, -17, 6
16, -4, -11, 2
6, -1, -1, 0
-2, 0, 4, 1
-3, 0, 1, -1
-2, 2, 3, -1
-1, 0, -1, -3
1, 6, 3, -7
-7, 5, 8, -4
-6, 4, 3, -5
-1, 7, 3, -7
-6, 4, 6, 0
-2, -2, 0, 2
0, -1, 1, 3
-1, -3, 0, 2
0, 0, 1, 0
0, 0, 0, -2
0, 3, 2, -1
-3, 0, 1, 1
-1, -1, 2, 2
-4, -3, 6, 1
-9, 0, 10, 1
-6, -2, 0, 0
3, 3, -2, -4
0, 3, 2, -2
-3, 1, 1, -2
0, 4, 3, 0
-11, -12, 10, 21
0, -12, -8, -3
3, 11, 2, -9
-1, 8, -4, -11
6, 13, -3, -10
1, 5, -4, -6
9, 12, -9, -16
1, 10, 6, 3
-10, -14, 8, 15
-3, -8, -1, -2
3, 10, -1, -10
-3, 4, 3, 1
0, 0, -4, -7
7, 14, -5, -18
1, 15, 6, -4
-14, -12, 12, 21
-3, -14, -4, 0
2, 10, 3, -9
-6, 2, 4, 2
0, -1, 0, -1
-1, 1, 4, 2
-6, -7, 2, 9
2, -4, -5, -3
3, 7, 1, -5
-4, 0, 2, 2
0, 0, -1, -2
-1, 1, 6, 3
-9, -9, 6, 10
-2, -5, 0, 1
-3, 0, 4, 1
-2, -1, 0, 1
-1, -3, 5, 9
-10, -19, 11, 25
-8, -24, 5, 18
-3, -9, 3, 2
-2, 2, 2, -3
-3, 1, 5, 3
-6, -7, 5, 8
-3, -5, 2, 2
-2, -1, 2, 1
0, 0, -3, -3
6, 8, -6, -11
2, 9, 3, 0
-8, -11, 6, 15
0, -9, -1, 1
-1, 1, 4, 1
-3, -5, 0, 5
3, -2, -2, 1
0, -1, 2, 2
-2, -3, 1, 3
-3, -4, 2, 5
0, -2, -1, 0
0, 1, 1, 0
0, 0, 0, 0
-2, -2, 4, 6
-3, -7, 0, 4
4, 0, -5, -4
5, 7, -3, -6
0, 3, 0, 0
2, 0, -4, -3
5, 6, -4, -7
3, 7, -2, -6
1, 4, 0, -1
-1, -1, 1, 1
-1, -1, 1, 0
0, 0, 0, -2
-1, 1, 2, 0
-3, -1, 2, 2
-1, -1, 0, -1
0, 4, 1, -6
-3, 4, 4, -1
-2, 0, 1, 1
-4, -4, 4, 6
-1, -3, 0, -2
-1, 5, 3, -3
-3, 0, 1, 1
-2, -2, 1, 2
3, 1, -4, -7
0, 7, 4, -3
-5, -1, 1, 0
2, 2, -4, -5
4, 7, -3, -5
1, 2, -1, 1
2, -1, -2, 0
1, 2, 0, -2
-1, 2, 1, -2
-1, 2, 1, 0
0, 0, 0, -1
0, 1, 1, -1
0, 2, 0, -3
1, 4, -2, -5
3, 6, -2, -5
0, 2, 0, 0
1, 0, -1, -2
0, 2, 1, 0
0, 1, -3, -3
3, 4, -1, -3
0, 1, 0, 0
0, 0, 0, 0
1, 0, 0, -1
0, 1, 0, 0
0, 1, -1, -3
0, 3, 0, -1
-1, 0, 1, 1
-2, -1, 2, 1
0, 1, 0, -4
-1, 3, 4, 0
-2, -3, 1, 3
-5, -5, 9, 10
-9, -13, 6, 11
-3, -5, 2, 0
-1, 2, 1, -3
-2, 2, 2, 0
0, -1, -1, 1
1, 0, 0, 0
0, 0, 0, 0
0, 0, 0, 0
0, 0, 0, -1
0, 1, 0, -1
2, 3, -1, -4
0, 2, 2, 0
-1, 0, 1, 0
-3, 0, 4, 1
-2, -1, 0, 0
0, 0, 0, 0
0, 1, -1, -2
1, 4, 0, -3
0, 1, 0, 0
0, -1, 0, 1
0, -2, 2, 3
-4, -5, 4, 6
-2, -2, 1, -2
-3, 2, 5, 0
-3, -1, 3, 4
-5, -8, 5, 10
-1, -6, 0, 0
-1, 1, 3, 0
-1, 0, -1, 0
0, -1, 1, 3
0, -3, -1, 0
1, 2, 0, -4
0, 4, 2, -2
-4, -1, 2, 4
1, -2, -3, -1
2, 3, -2, -5
6, 11, -7, -15
4, 13, -2, -8
2, 5, -1, -3
-1, 0, 3, 1
-2, -1, 1, -1
-2, 1, 3, 0

0, 3, 2, 0
-5, -3, 4, 7
-3, -7, 1, 5
0, 0, 1, -1
-5, 0, 5, 2
-2, -1, -1, -1
2, 4, -1, -4
0, 1, 0, 0
0, 0, -1, 0
1, 0, 0, 0
0, 0, 0, 1
3, 1, -3, -4
0, 3, 2, -1
-2, 0, 1, 1
-1, -1, 1, 3
0, -2, -2, 0
1, 2, 0, -2
0, 3, 0, -3
